"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","mouseIndication","ProlificID","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Gender","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press"
"null","","","html-keyboard-response","20","75618","0.0-13.1-0.1-2.1","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","fixationMouse","","","","","","","","","","","","null"
"970","","0","html-button-response","21","77090","0.0-13.1-0.1-3.1","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","","","","","","","","","","","","",""
"3647","stim/Mars.bmp,stim/Ritter_sport.jpg","","cta-radio","22","80740","0.0-13.2-0.2-1.2","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","trial","","","stim/Mars.bmp","656,655,653,652,651,647,644,639,635,629,625,622,620,618,618,618,618,618,617,617,617,616,615,615,615,614,614,614,614,613,613,612,611,610,609,608,606,606,604,604,604,603,603,603,603,603,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,600,600,597,597,596,596,596,594,592,592,591,590,589,588,588,587,586,584,583,582,580,577,575,574,573,572,572,571,571,571,570,570,571,577,583,588,588,588,588,590,590,591,592,592,593,593,593,593,593,593,594,594,594,595,596,596,596,597,597,597,598,598,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,595,593,589,582,577,572,566,560,553,549,543,535,528,521,512,505,495,488,481,473,465,459,448,444,441,441,441,441","599,595,592,587,582,574,567,559,551,541,535,530,525,522,520,519,517,516,515,514,513,509,508,507,505,504,503,501,500,498,497,494,492,489,486,482,477,475,471,469,467,467,466,464,463,462,462,461,459,458,457,456,455,454,453,452,451,450,449,448,447,446,445,443,440,436,432,427,424,418,415,414,413,411,409,406,404,403,402,400,399,398,396,396,394,390,388,385,381,378,375,373,372,371,370,369,368,368,367,366,366,364,364,363,362,361,359,358,356,353,352,351,350,349,348,347,346,343,342,341,340,339,338,337,335,333,332,331,330,329,328,327,326,325,324,323,322,321,320,318,317,316,315,313,312,310,307,301,297,293,288,284,280,277,274,272,269,267,265,263,261,259,258,256,255,253,250,247,245,241,240,240,241,243,243","1680006929484,1680006929493,1680006929509,1680006929522,1680006929540,1680006929556,1680006929573,1680006929588,1680006929615,1680006929623,1680006929638,1680006929656,1680006929671,1680006929688,1680006929707,1680006929721,1680006929739,1680006929756,1680006929788,1680006929805,1680006929821,1680006929839,1680006929855,1680006929871,1680006929888,1680006929904,1680006929921,1680006929937,1680006929954,1680006929971,1680006929988,1680006930004,1680006930020,1680006930037,1680006930054,1680006930071,1680006930088,1680006930104,1680006930121,1680006930137,1680006930154,1680006930170,1680006930189,1680006930203,1680006930222,1680006930238,1680006930254,1680006930271,1680006930288,1680006930303,1680006930321,1680006930337,1680006930355,1680006930371,1680006930388,1680006930413,1680006930461,1680006930477,1680006930520,1680006930537,1680006930586,1680006930603,1680006930621,1680006930637,1680006930654,1680006930670,1680006930687,1680006930704,1680006930720,1680006930737,1680006930754,1680006930770,1680006930787,1680006930803,1680006930820,1680006930836,1680006930853,1680006930869,1680006930886,1680006930903,1680006930919,1680006930941,1680006930957,1680006930970,1680006930986,1680006931003,1680006931019,1680006931037,1680006931054,1680006931070,1680006931087,1680006931103,1680006931120,1680006931136,1680006931153,1680006931181,1680006931219,1680006931236,1680006931454,1680006931470,1680006931486,1680006931503,1680006931519,1680006931536,1680006931598,1680006931603,1680006931619,1680006931635,1680006931652,1680006931669,1680006931686,1680006931703,1680006931727,1680006931824,1680006931839,1680006931885,1680006931902,1680006931920,1680006931936,1680006931952,1680006931969,1680006931985,1680006932002,1680006932019,1680006932036,1680006932052,1680006932069,1680006932085,1680006932102,1680006932118,1680006932135,1680006932159,1680006932175,1680006932192,1680006932211,1680006932252,1680006932271,1680006932287,1680006932335,1680006932352,1680006932368,1680006932385,1680006932402,1680006932419,1680006932436,1680006932451,1680006932468,1680006932485,1680006932502,1680006932518,1680006932535,1680006932552,1680006932568,1680006932585,1680006932602,1680006932618,1680006932634,1680006932651,1680006932667,1680006932684,1680006932701,1680006932717,1680006932735,1680006932752,1680006932768,1680006932784,1680006932801,1680006932818,1680006932835,1680006932852,1680006932868,1680006932885,1680006932996,1680006933008,1680006933019","79458","shown","2","stim/Mars.bmp","stim/Ritter_sport.jpg",""
"null","","","html-keyboard-response","23","80842","0.0-13.2-0.2-2.2","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","fixationMouse","","","","","","","","","","","","null"
"1279","","0","html-button-response","24","82625","0.0-13.2-0.2-3.2","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","","","","","","","","","","","","",""
"1978","stim/Flake.jpg,stim/Snickers.jpg","","cta-radio","25","84608","0.0-13.3-0.3-1.3","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","trial","","","stim/Snickers.jpg","701,701,700,700,700,700,698,695,694,693,686,677,669,661,657,656,656,656,656,656,656,656,656,656,656,656,656,656,655,654,653,651,650,650,648,648,646,646,645,645,645,645,644,644,644,643,643,643,643,643,643,642,642,641,641,641,641,641,640,640,639,639,638,638,636,636,636,635,635,635,635,635,636,641,648,659,680,695,710,724,739,753,767,784,793,802,811,821,831,841,848,853,857,862,867,873,878,884,887,890,892,894,897,898,898","601,600,600,599,598,597,595,589,583,578,567,552,535,517,508,505,504,503,502,501,500,499,497,495,494,493,491,490,488,484,479,475,471,468,465,463,461,459,458,457,456,455,454,453,451,450,449,447,446,445,444,442,441,439,438,437,436,434,434,431,429,428,423,421,418,415,413,413,412,410,408,404,398,390,381,371,356,345,335,325,316,307,299,288,283,277,272,265,259,255,251,248,245,243,240,237,234,232,229,228,227,227,225,225,225","1680006934954,1680006934971,1680006934982,1680006935002,1680006935018,1680006935033,1680006935048,1680006935066,1680006935083,1680006935098,1680006935117,1680006935132,1680006935148,1680006935165,1680006935182,1680006935198,1680006935215,1680006935244,1680006935308,1680006935328,1680006935364,1680006935381,1680006935398,1680006935415,1680006935436,1680006935448,1680006935468,1680006935484,1680006935498,1680006935515,1680006935532,1680006935549,1680006935565,1680006935581,1680006935598,1680006935614,1680006935631,1680006935649,1680006935676,1680006935692,1680006935712,1680006935724,1680006935740,1680006935781,1680006935797,1680006935814,1680006935831,1680006935847,1680006935865,1680006935881,1680006935898,1680006935914,1680006935931,1680006935948,1680006935965,1680006935996,1680006936014,1680006936033,1680006936048,1680006936065,1680006936080,1680006936097,1680006936114,1680006936131,1680006936147,1680006936164,1680006936180,1680006936197,1680006936214,1680006936230,1680006936247,1680006936264,1680006936281,1680006936298,1680006936314,1680006936332,1680006936348,1680006936365,1680006936381,1680006936397,1680006936413,1680006936432,1680006936448,1680006936464,1680006936480,1680006936497,1680006936513,1680006936531,1680006936547,1680006936564,1680006936580,1680006936598,1680006936614,1680006936630,1680006936647,1680006936664,1680006936680,1680006936697,1680006936714,1680006936730,1680006936747,1680006936764,1680006936781,1680006936813,1680006936880","84929","shown","3","stim/Flake.jpg","stim/Snickers.jpg",""
"null","","","html-keyboard-response","26","84724","0.0-13.3-0.3-2.3","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","fixationMouse","","","","","","","","","","","","null"
"2086","","0","html-button-response","27","87312","0.0-13.3-0.3-3.3","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","","","","","","","","","","","","",""
"1785","stim/Toblerone.jpg,stim/KinderBueno.jpg","","cta-radio","28","89100","0.0-13.4-0.4-1.4","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","trial","","","stim/KinderBueno.jpg","689,689,688,687,684,683,681,679,676,674,672,669,668,668,668,668,668,668,668,668,668,668,668,668,669,669,669,670,671,671,672,673,673,673,675,675,675,676,676,676,677,677,677,678,678,679,679,680,680,680,681,682,682,683,683,683,684,684,685,685,686,686,686,687,689,692,698,704,716,728,741,754,769,778,788,797,808,819,830,841,852,862,871,880,887,892,898,901,905,909,913,915,917","598,593,587,581,572,564,557,545,534,524,513,507,503,499,497,495,494,493,492,491,490,489,488,486,484,481,479,477,474,471,468,465,463,462,460,459,458,456,454,452,451,449,447,446,445,443,442,440,439,438,437,435,434,433,432,431,430,429,428,427,426,425,423,420,413,407,396,387,374,361,349,338,322,313,304,295,287,279,270,263,257,251,245,242,238,235,234,232,232,230,230,229,228","1680006939660,1680006939678,1680006939699,1680006939712,1680006939728,1680006939745,1680006939761,1680006939778,1680006939795,1680006939811,1680006939828,1680006939845,1680006939861,1680006939878,1680006939896,1680006939913,1680006939928,1680006939993,1680006940010,1680006940028,1680006940056,1680006940093,1680006940110,1680006940126,1680006940143,1680006940160,1680006940176,1680006940193,1680006940210,1680006940226,1680006940243,1680006940259,1680006940276,1680006940293,1680006940309,1680006940326,1680006940343,1680006940359,1680006940376,1680006940393,1680006940410,1680006940426,1680006940443,1680006940459,1680006940476,1680006940492,1680006940510,1680006940527,1680006940542,1680006940560,1680006940576,1680006940593,1680006940610,1680006940626,1680006940643,1680006940659,1680006940675,1680006940693,1680006940709,1680006940726,1680006940743,1680006940762,1680006940779,1680006940793,1680006940809,1680006940827,1680006940843,1680006940859,1680006940876,1680006940893,1680006940908,1680006940926,1680006940943,1680006940960,1680006940976,1680006940992,1680006941009,1680006941025,1680006941042,1680006941059,1680006941075,1680006941092,1680006941109,1680006941125,1680006941142,1680006941159,1680006941175,1680006941192,1680006941209,1680006941226,1680006941243,1680006941259,1680006941276","89635","shown","4","stim/Toblerone.jpg","stim/KinderBueno.jpg",""
"null","","","html-keyboard-response","29","89203","0.0-13.4-0.4-2.4","Second_First","Yes","64135d9ba709298c67c45309","To decide between options","","yes","Right handed","Male","18","","","fixationMouse","","","","","","","","","","","","null"
