"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","mouseIndication","ProlificID","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Gender","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press"
"1978.2999999523163","stim/Kitkat.jpg,stim/Loacker_tortina.jpg","","cta-radio","31","76651","0.0-13.5-0.5-1.5","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","trial","","","stim/Kitkat.jpg","978,977,975,974,972,969,967,964,962,959,956,954,951,948,945,943,940,936,931,925,920,916,914,911,910,908,907,906,903,901,899,898,897,896,895,894,892,890,887,879,868,852,834,814,788,765,740,712,691,674,660,653,648,644,641,638,636,635,635,635,635,635,635,636,638,643,651,660,670,682,691,698,703,706,707,708,708","851,847,839,831,821,812,803,793,782,772,762,755,748,741,733,726,717,707,697,686,677,670,663,658,654,651,648,647,645,644,644,644,644,644,643,643,640,636,629,620,610,596,581,566,548,532,515,494,478,462,449,440,433,427,421,416,412,410,408,407,405,402,400,398,395,393,388,385,381,378,375,373,372,371,370,370,369","1680007109083,1680007109100,1680007109116,1680007109132,1680007109149,1680007109166,1680007109182,1680007109199,1680007109216,1680007109232,1680007109249,1680007109266,1680007109282,1680007109299,1680007109316,1680007109332,1680007109349,1680007109366,1680007109382,1680007109399,1680007109416,1680007109433,1680007109449,1680007109466,1680007109482,1680007109499,1680007109516,1680007109532,1680007109549,1680007109566,1680007109582,1680007109608,1680007109628,1680007109635,1680007109649,1680007109666,1680007109682,1680007109699,1680007109716,1680007109732,1680007109749,1680007109766,1680007109782,1680007109799,1680007109816,1680007109832,1680007109849,1680007109866,1680007109882,1680007109899,1680007109916,1680007109932,1680007109949,1680007109966,1680007109982,1680007109999,1680007110015,1680007110032,1680007110049,1680007110066,1680007110082,1680007110099,1680007110116,1680007110132,1680007110149,1680007110166,1680007110182,1680007110199,1680007110216,1680007110232,1680007110249,1680007110266,1680007110282,1680007110299,1680007110316,1680007110332,1680007110409","78487.10000002384","shown","5","stim/Kitkat.jpg","stim/Loacker_tortina.jpg",""
"null","","","html-keyboard-response","32","76755","0.0-13.5-0.5-2.5","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","fixationMouse","","","","","","","","","","","","null"
"561","<br><br><br><br>","0","html-button-response","33","77818","0.0-13.5-0.5-3.5","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","","","","","","","","","","","","",""
"2535.600000023842","stim/Mars.bmp,stim/Flake.jpg","","cta-radio","34","80354","0.0-13.6-0.6-1.6","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","trial","","","stim/Mars.bmp","976,982,988,996,1010,1026,1047,1076,1106,1142,1182,1215,1242,1260,1267,1268,1268,1266,1263,1258,1251,1239,1228,1218,1212,1210,1213,1220,1229,1238,1246,1253,1258,1262,1264,1266,1267,1266,1265,1264,1264,1263,1262,1259,1244,1215,1166,1095,1022,931,851,779,722,696,684,680","844,829,812,792,766,740,712,683,659,638,620,608,600,597,595,595,594,594,591,587,579,565,547,522,495,467,441,422,404,388,375,363,352,344,338,334,332,332,333,333,334,334,334,334,336,337,337,337,335,333,331,330,330,330,330,330","1680007112250,1680007112269,1680007112282,1680007112299,1680007112316,1680007112332,1680007112349,1680007112366,1680007112382,1680007112399,1680007112416,1680007112432,1680007112449,1680007112466,1680007112482,1680007112499,1680007112575,1680007112582,1680007112599,1680007112616,1680007112632,1680007112649,1680007112666,1680007112682,1680007112699,1680007112716,1680007112732,1680007112749,1680007112766,1680007112782,1680007112799,1680007112816,1680007112832,1680007112849,1680007112866,1680007112882,1680007112899,1680007113207,1680007113250,1680007113278,1680007113299,1680007113316,1680007113468,1680007113483,1680007113499,1680007113516,1680007113533,1680007113549,1680007113566,1680007113582,1680007113599,1680007113616,1680007113632,1680007113649,1680007113666,1680007113682","81653.89999997616","shown","6","stim/Mars.bmp","stim/Flake.jpg",""
"null","","","html-keyboard-response","35","80468","0.0-13.6-0.6-2.6","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","fixationMouse","","","","","","","","","","","","null"
"1319","<br><br><br><br>","0","html-button-response","36","82290","0.0-13.6-0.6-3.6","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","","","","","","","","","","","","",""
"2311.9000000953674","stim/Oreo.jpg,stim/Ritter_sport.jpg","","cta-radio","37","84602","0.0-13.7-0.7-1.7","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","trial","","","stim/Oreo.jpg","953,948,944,942,942,942,944,947,948,951,952,955,958,961,964,967,971,973,975,975,974,972,971,971,971,972,978,990,1002,1009,1012,1012,1002,985,962,930,898,870,844,825,811,798,789,779,770,761,753,744,736,729,722,717,714,711,710,708,707,705,703,701,699,696,694,691,690,689,689","842,823,802,777,750,721,701,687,681,677,674,672,670,668,667,667,667,670,672,675,677,678,678,679,680,682,684,682,668,646,612,574,520,472,427,385,357,339,326,318,313,310,308,307,306,305,303,302,301,300,299,299,299,299,300,300,301,302,303,305,307,308,311,312,313,313,314","1680007116716,1680007116733,1680007116749,1680007116766,1680007116783,1680007116799,1680007116816,1680007116833,1680007116849,1680007116866,1680007116883,1680007116899,1680007116916,1680007116933,1680007116949,1680007116966,1680007116983,1680007116999,1680007117016,1680007117033,1680007117049,1680007117066,1680007117083,1680007117142,1680007117154,1680007117166,1680007117183,1680007117199,1680007117216,1680007117233,1680007117249,1680007117266,1680007117283,1680007117299,1680007117316,1680007117333,1680007117349,1680007117366,1680007117383,1680007117399,1680007117416,1680007117433,1680007117449,1680007117466,1680007117483,1680007117499,1680007117516,1680007117533,1680007117549,1680007117566,1680007117583,1680007117599,1680007117616,1680007117633,1680007117649,1680007117666,1680007117683,1680007117699,1680007117716,1680007117733,1680007117749,1680007117766,1680007117783,1680007117799,1680007117816,1680007117833,1680007117849","86120.60000002384","shown","7","stim/Oreo.jpg","stim/Ritter_sport.jpg",""
"null","","","html-keyboard-response","38","84718","0.0-13.7-0.7-2.7","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","fixationMouse","","","","","","","","","","","","null"
"663","<br><br><br><br>","0","html-button-response","39","85883","0.0-13.7-0.7-3.7","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","","","","","","","","","","","","",""
"2320.8000000715256","stim/Twix.jpg,stim/Twirl.jpg","","cta-radio","40","88204","0.0-13.8-0.8-1.8","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","trial","","","stim/Twix.jpg","958,958,954,948,938,923,904,880,857,836,824,817,814,814,813,814,818,830,854,891,937,988,1039,1075,1099,1109,1111,1110,1109,1103,1091,1068,1038,1003,966,937,920,913,911,910,909,906,899,886,867,842,816,790,768,753,743,740,738,738,740,748,765,796,841,892,947,994,1024,1040,1044,1045,1043,1035,1019,991,952,908,863,821,790,766,750,740,732,727,723,720,718,717,717","848,847,838,821,790,742,680,617,567,531,510,499,495,493,493,492,491,486,476,462,448,435,425,418,412,409,409,409,409,409,409,409,409,408,406,405,405,405,405,405,405,405,405,401,395,386,377,369,362,358,355,354,354,353,353,354,359,366,373,378,384,390,395,398,400,400,400,398,394,386,377,367,357,350,345,342,341,341,341,341,341,341,341,341,341","1680007120102,1680007120116,1680007120133,1680007120149,1680007120169,1680007120183,1680007120199,1680007120216,1680007120233,1680007120249,1680007120266,1680007120283,1680007120299,1680007120316,1680007120333,1680007120688,1680007120700,1680007120717,1680007120733,1680007120749,1680007120766,1680007120783,1680007120799,1680007120816,1680007120833,1680007120849,1680007120866,1680007120928,1680007120933,1680007120949,1680007120966,1680007120983,1680007121000,1680007121016,1680007121033,1680007121049,1680007121066,1680007121083,1680007121099,1680007121116,1680007121182,1680007121200,1680007121216,1680007121233,1680007121250,1680007121266,1680007121283,1680007121299,1680007121316,1680007121333,1680007121349,1680007121366,1680007121383,1680007121533,1680007121549,1680007121566,1680007121583,1680007121599,1680007121616,1680007121633,1680007121649,1680007121666,1680007121683,1680007121699,1680007121716,1680007121733,1680007121749,1680007121766,1680007121783,1680007121799,1680007121816,1680007121833,1680007121849,1680007121866,1680007121883,1680007121899,1680007121916,1680007121933,1680007121949,1680007121966,1680007121983,1680007122000,1680007122016,1680007122033,1680007122133","89506.10000002384","shown","8","stim/Twix.jpg","stim/Twirl.jpg",""
"null","","","html-keyboard-response","41","88314","0.0-13.8-0.8-2.8","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","fixationMouse","","","","","","","","","","","","null"
"580","<br><br><br><br>","0","html-button-response","42","89397","0.0-13.8-0.8-3.8","First_First","Yes","64137d203dcddad061ff78dc","To decide between options","","yes","Right handed","Male","35","","","","","","","","","","","","","","",""
