"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","mouseIndication","ProlificID","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Gender","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press"
"812","<br><br><br><br>","0","html-button-response","30","141456","0.0-13.4-0.4-3.4","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","","","","","","","","","","","","",""
"1389.6000003814697","stim/Oreo.jpg,stim/Mars.bmp","","cta-radio","31","142849","0.0-13.5-0.5-1.5","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","trial","","","stim/Mars.bmp","744,740,737,736,740,743,752,764,768,760,688,642,620,614,613,612,613,636,706,761,810,848,882,929,949,965,981,990,994,997,999,1000,1001,1002,1003,1004","649,621,580,488,456,430,405,387,382,375,325,288,273,269,269,269,269,269,269,268,267,266,261,252,250,250,250,250,251,251,251,251,251,251,251,251","1680006996464,1680006996469,1680006996483,1680006996499,1680006996516,1680006996533,1680006996549,1680006996566,1680006996583,1680006996848,1680006996882,1680006996915,1680006996949,1680006996983,1680006996999,1680006997016,1680006997069,1680006997083,1680006997100,1680006997117,1680006997132,1680006997150,1680006997166,1680006997182,1680006997200,1680006997216,1680006997232,1680006997249,1680006997266,1680006997283,1680006997299,1680006997316,1680006997332,1680006997352,1680006997374,1680006997395","143980.90000009537","hidden","5","stim/Oreo.jpg","stim/Mars.bmp",""
"null","","","html-keyboard-response","32","142968","0.0-13.5-0.5-2.5","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","fixationMouse","","","","","","","","","","","","null"
"822","<br><br><br><br>","0","html-button-response","33","144303","0.0-13.5-0.5-3.5","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","","","","","","","","","","","","",""
"1126.7999997138977","stim/Mars.bmp,stim/Twirl.jpg","","cta-radio","34","145433","0.0-13.6-0.6-1.6","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","trial","","","stim/Twirl.jpg","770,774,786,803,811,823,842,858,872,883,886,887,891,894,898,906,912,921,938,948,956,961,964,967,975,981,990,1003,1010,1016,1028,1044,1060,1063,1066,1068,1069,1070,1072,1072,1073,1075","669,592,541,492,473,455,430,417,408,400,399,396,395,392,389,384,379,371,356,346,342,336,333,332,327,322,314,304,298,290,277,264,252,249,247,245,244,244,243,242,241,240","1680006999334,1680006999349,1680006999366,1680006999382,1680006999399,1680006999415,1680006999432,1680006999449,1680006999466,1680006999482,1680006999499,1680006999515,1680006999532,1680006999549,1680006999565,1680006999582,1680006999599,1680006999615,1680006999632,1680006999649,1680006999665,1680006999682,1680006999699,1680006999715,1680006999732,1680006999749,1680006999765,1680006999782,1680006999799,1680006999815,1680006999832,1680006999849,1680006999865,1680006999882,1680006999898,1680006999915,1680006999932,1680006999950,1680006999965,1680006999982,1680006999999,1680007000016","146850.90000009537","hidden","6","stim/Mars.bmp","stim/Twirl.jpg",""
"null","","","html-keyboard-response","35","145551","0.0-13.6-0.6-2.6","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","fixationMouse","","","","","","","","","","","","null"
"934","<br><br><br><br>","0","html-button-response","36","146988","0.0-13.6-0.6-3.6","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","","","","","","","","","","","","",""
"1203.7999997138977","stim/Reeses_white.jpg,stim/Twix.jpg","","cta-radio","37","148194","0.0-13.7-0.7-1.7","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","trial","","","stim/Twix.jpg","771,771,772,776,787,797,813,822,839,852,868,879,892,915,932,944,969,982,990,1000,1008,1019,1022,1024,1028,1034,1036,1040,1040,1041,1043,1044,1045,1047,1048,1049,1052,1054,1056","672,657,631,612,579,553,518,504,481,470,454,444,431,408,392,382,364,352,347,337,331,320,317,313,308,303,298,293,292,291,289,288,284,281,280,277,272,267,262","1680007002023,1680007002031,1680007002048,1680007002065,1680007002081,1680007002098,1680007002115,1680007002132,1680007002148,1680007002165,1680007002182,1680007002198,1680007002215,1680007002232,1680007002248,1680007002265,1680007002282,1680007002299,1680007002315,1680007002332,1680007002348,1680007002365,1680007002382,1680007002398,1680007002414,1680007002432,1680007002448,1680007002464,1680007002482,1680007002498,1680007002514,1680007002532,1680007002548,1680007002565,1680007002582,1680007002598,1680007002615,1680007002632,1680007002648","149539.90000009537","hidden","7","stim/Reeses_white.jpg","stim/Twix.jpg",""
"null","","","html-keyboard-response","38","148301","0.0-13.7-0.7-2.7","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","fixationMouse","","","","","","","","","","","","null"
"832","<br><br><br><br>","0","html-button-response","39","149636","0.0-13.7-0.7-3.7","Second_First","Yes","64157f363d8858416cb7ad77","To decide between options","","yes","Right handed","Male","33","makes me want some chocolate ","","","","","","","","","","","","","",""
